index,ID,Numax,Numax_err,Dnu_median_all,Dnu_median_all_err,Dnu_lin_all,Dnu_lin_all_err,Dnu_median,Dnu_median_err,Dnu_lin_m,Dnu_lin_m_err,q0,q1,q2,d02,d02_err,lw,lw_err,Amax,Aw,Ah,Amax_err,Aw_err,Ah_err,Amax2,Aw2,Ah2,Amax2_err,Aw2_err,Ah2_err
20,11289822,70.30254669364174,2.0078691917130733,6.7626766512698335,0.014233166840880463,6.78403884884499,0.007082947479620751,6.7388894559666355,0.01650477616243547,6.74571465706761,0.008059288721291056,0.0468706439989177,6.503173349404943,55.29697241348799,0.888002753826882,0.040798894466561646,-2.099103666533108,0.7295301691630973,69.17024210864065,8.688555581097495,-1446594.0881636674,0.8123977315813047,1.605684276937847,351638.0377912294,70.36811122472409,12.554480873059985,-673917.3813150241,1.151299467134302,1.4673412328807245,194159.78530325124
21,10651578,32.17899078448359,0.2701813135925253,4.129874203747686,0.02341372783441758,4.119488199014883,0.012034840840107306,4.104860238321319,0.025285533718458902,4.05511714923065,0.01613126371287221,0.03698936441877027,3.9338148152103214,24.46238011628924,0.6886668086633101,0.10938279789228374,-2.1781355897786945,0.4714170873558509,31.983154053314962,5.34111692926813,-10212641.649475425,0.9505191049377051,1.0865398910389157,2366199.361669083,32.47482941633176,5.299855902379862,5945924.586945047,1.0857527771023956,1.6033013768827762,3601245.583326828
22,10651320,28.940407452143052,0.5864446226976211,4.085682872574441,0.055832827778098476,4.106520943214498,0.017523145125002245,4.089685610641471,0.05573794525479668,4.1063857175413645,0.016649042912598083,0.063554998536439,3.9150890149872746,24.165344007891914,0.5786814359839969,0.10542450896248873,-2.272982220561656,0.34083630378422136,29.391693118798923,3.131292530004834,27665140.635218732,0.37409612925609154,0.5568306449230711,13858906.896727145,28.49292913298848,2.8867659904307126,12125768.686155297,0.7130872615431578,0.7823513065422559,13353734.184075588
23,10847321,67.4917105938782,0.13113156384625144,6.591027246761087,0.02421980836445176,6.546462509018484,0.008200453528129339,6.471472844554917,0.011764039041281081,6.469178433105788,0.010255842534137045,0.0360852395801567,6.364990973426892,53.41429178056121,0.8525240284218185,0.04344304690692827,-1.8818934821409368,0.6743255050587409,66.1903354552172,-6.1966179866675315,-932341.4823340185,0.7344012649311472,10.15184354177085,1627195.8257008023,67.48905305599683,10.027994427476413,693458.6499263041,1.2053024344895702,2.0702394243999844,154525.81060538086
24,11018922,32.937370160657856,1.2143497088820403,4.099751514542178,0.01666467869680725,3.238716316475986,0.0060711993922585895,4.056268953900526,0.02285655342333261,4.041427748277671,0.010532402258879298,-0.06881423842504762,3.651829120910162,25.013165940361297,0.599154243054798,0.057890620473923765,-1.8294414683524576,0.5299660601685753,30.67514282740806,7.256103988606956,-8536845.542857371,1.1299046284922312,1.7749810525982377,2321951.7730411524,33.93742850482896,4.636728453918543,6658535.039255566,0.8011858601158276,1.1471942416675787,1586609.8687469743
25,11018745,34.396943141464746,0.4651570621196105,4.1747603336453984,0.03854692571417822,4.145395137463383,0.019402091392926948,4.115464044492549,0.02305032080803754,4.102008664104707,0.007880832914270835,0.041795856516101806,3.97625158538304,31.701273324436343,0.6042453041671862,0.1133735965397265,-2.3110133391147945,0.3694138954829752,24.656917379536363,10.066146098140974,-17499452.080821455,3.254547583456664,2.2989251284232814,17940323.595758397,25.795053710947187,10.598564907190877,5335938.938589053,6.062351379828223,4.27981763484039,12222034.24834898
26,10848618,31.541399542705754,0.2661599929126679,4.046458457484492,0.020863177430850307,4.1030363825173115,0.013069058345153444,4.015690017900717,0.01645119578099623,3.9470630954594217,0.012448841582646758,0.07116609162300792,3.748225770882841,23.97489132767016,0.6467795044940843,0.031234199793135492,-2.396156683908342,0.3415997129618496,31.048840590423374,5.143584436502477,-20841824.48342382,0.7948761433049357,1.220739744540947,5511645.530325585,33.076824474950186,4.249736420739586,6428356.035590811,3.378796209372946,2.8939215262246942,4581447.100726255
27,10908322,29.68304956510692,1.4538740678896833,3.6387721271889717,0.058623430467184795,3.6327103026524,0.012566376646113177,3.5285750302950305,0.04006558185376909,3.575166710791767,0.018497992818273502,0.032491927257052605,3.4697446839293535,25.079652171746936,0.5497382435689158,0.06332389621393147,-2.231754584120206,0.39462048719478454,30.273600213279565,5.210981081114657,-5157096.988427632,1.1979372557071344,1.453461521559624,1462521.964381426,30.07215571622622,3.4086442738620333,-5644620.088233525,0.950195198080804,0.8581763815392823,1768588.5493647333
28,10964584,30.244079595098476,0.5710675905831657,4.041128055089146,0.033938315201913996,4.008432054635828,0.008462582020546661,4.0391319947832045,0.03447985177229931,4.00879873655118,0.008380835615970923,0.07015005224311702,3.7985449352618867,24.212402788418288,0.5797297996630277,0.1277502963061836,-2.5573353605497036,0.5966167907281675,31.70151194238032,5.485521414381456,11788107.47980094,0.913705651117569,1.3957453423367245,3184148.5129285976,59.27616518216985,14.585564825312538,34123604.67094819,8.540063021693964,6.69387242520649,42945476.95718808
29,10784013,15.931219815798347,1.023598672238134,2.2469634466354775,0.01122882797499806,2.2408018209767486,0.007891577443512694,2.235343498335884,0.016109329272531496,2.2172130823423193,0.00838688568533201,0.025210632972341232,2.1407644272886515,13.16229573384254,0.28238726858214136,0.0450585440005046,-2.633329878346541,0.28825738560267317,15.575576068169278,-1.7912492438979113,197161110.0484367,0.25211599349357977,1.2604586795980242,59499939.16937158,15.628615754814682,4.035796070615871,85263161.71394542,1.401559305381139,1.7883781078455696,26897641.065612
